NAME,TotalPop,White_NonHisp,Black,Asian,Hispanic,MedianIncome,BelowPoverty,BachelorsOrHigher,Male_Under18,Female_Under18,Male_18_34,Female_18_34,Male_35_64,Female_35_64,Male_65plus,Female_65plus,LaborForce,Unemployed,NoHealthInsurance,MedianRent,STATE,COUNTY,TRACT,TRACT_FIPS,Age_Under18,Age_18_34,Age_35_64,Age_65plus,Pct_Black,Pct_Hispanic,Pct_Asian,Pct_WhiteNonHisp,Pct_BelowPoverty,Pct_BachelorsPlus,Pct_Unemployed,Pct_Uninsured
Census Tract 3404; Cook County; Illinois,1709,398,159,902,72,41125,455,243,4,75,6,14,28,36,74,19,752,63,0,1547,17,31,340400,17031340400,79,20,64,93,9.303686366296079,4.212990052662375,52.77940315974254,23.28847279110591,26.623756582796958,14.218841427735518,8.377659574468085,0.0
Census Tract 3405; Cook County; Illinois,1613,781,89,564,127,61018,539,309,14,17,0,0,34,72,32,29,730,18,0,621,17,31,340500,17031340500,31,0,106,61,5.517668939863609,7.873527588344699,34.96590204587724,48.41909485430874,33.41599504029758,19.156850588964662,2.4657534246575343,0.0
Census Tract 3406; Cook County; Illinois,1473,95,1242,77,0,20588,809,35,52,62,0,10,75,56,0,37,591,163,0,417,17,31,340600,17031340600,114,10,131,37,84.31771894093686,0.0,5.227427019687712,6.449422946367957,54.921928038017654,2.3761031907671417,27.580372250423014,0.0
Census Tract 3501; Cook County; Illinois,2566,147,606,1657,0,65000,634,810,56,0,0,0,197,115,0,12,1518,72,0,1389,17,31,350100,17031350100,56,0,312,12,23.616523772408417,0.0,64.57521434138738,5.728760717069369,24.70771628994544,31.566640685892438,4.743083003952568,0.0
Census Tract 3504; Cook County; Illinois,1615,0,1429,0,62,20938,858,47,49,86,20,0,23,33,0,4,603,132,7,588,17,31,350400,17031350400,135,20,56,4,88.48297213622291,3.8390092879256965,0.0,0.0,53.126934984520126,2.910216718266254,21.890547263681594,0.43343653250773995
Census Tract 3510; Cook County; Illinois,3867,103,2821,464,169,61347,711,640,119,109,53,0,139,127,18,94,2458,205,12,1295,17,31,351000,17031351000,228,53,266,112,72.95060770623222,4.370312904059995,11.998965606413242,2.6635634859063875,18.386346004654772,16.550297388156192,8.340113913751017,0.3103180760279286
Census Tract 3511; Cook County; Illinois,2150,0,1849,0,232,19913,1130,120,129,73,0,57,28,24,0,0,890,359,36,525,17,31,351100,17031351100,202,57,52,0,86.0,10.790697674418604,0.0,0.0,52.55813953488372,5.5813953488372094,40.337078651685395,1.6744186046511629
Census Tract 3514; Cook County; Illinois,1642,112,1040,0,203,30542,481,85,55,0,62,39,24,181,0,15,676,109,38,937,17,31,351400,17031351400,55,101,205,15,63.337393422655296,12.362971985383679,0.0,6.82095006090134,29.293544457978076,5.176613885505481,16.124260355029584,2.3142509135200973
Census Tract 3515; Cook County; Illinois,916,87,653,59,108,65938,288,70,0,42,0,28,15,15,7,23,578,113,0,1467,17,31,351500,17031351500,42,28,30,30,71.2882096069869,11.790393013100436,6.441048034934497,9.497816593886462,31.4410480349345,7.641921397379912,19.55017301038062,0.0
Census Tract 3602; Cook County; Illinois,1868,18,1783,9,0,28456,863,104,119,16,28,29,0,0,2,33,863,236,63,943,17,31,360200,17031360200,135,57,0,35,95.44967880085653,0.0,0.4817987152034261,0.9635974304068522,46.19914346895075,5.567451820128479,27.346465816917732,3.3725910064239826
Census Tract 3801; Cook County; Illinois,1896,128,1688,1,53,79734,350,304,0,51,0,0,0,0,2,84,1070,142,0,528,17,31,380100,17031380100,51,0,0,86,89.0295358649789,2.7953586497890295,0.05274261603375527,6.751054852320674,18.459915611814345,16.033755274261605,13.271028037383179,0.0
Census Tract 3802; Cook County; Illinois,1798,248,1404,0,13,18690,809,255,0,35,0,28,0,53,31,0,512,13,0,498,17,31,380200,17031380200,35,28,53,31,78.08676307007786,0.7230255839822024,0.0,13.793103448275861,44.9944382647386,14.182424916573972,2.5390625,0.0
Census Tract 3806; Cook County; Illinois,5236,708,3545,76,126,35804,1661,717,468,272,85,71,0,240,0,48,2708,458,155,1285,17,31,380600,17031380600,740,156,240,48,67.70435446906035,2.406417112299465,1.4514896867838043,13.521772345301757,31.72268907563025,13.693659281894577,16.912850812407683,2.9602750190985483
Census Tract 3812; Cook County; Illinois,2064,63,1907,0,28,53750,422,417,112,65,0,0,0,0,22,33,1041,145,15,1169,17,31,381200,17031381200,177,0,0,55,92.39341085271317,1.3565891472868217,0.0,3.0523255813953485,20.44573643410853,20.203488372093023,13.928914505283382,0.7267441860465116
Census Tract 3814; Cook County; Illinois,1697,15,1491,0,165,44399,526,107,21,41,93,20,9,0,0,0,879,226,76,1406,17,31,381400,17031381400,62,113,9,0,87.86093105480259,9.723040659988214,0.0,0.8839127872716559,30.995875073659402,6.3052445492044775,25.71103526734926,4.478491455509722
Census Tract 3815; Cook County; Illinois,680,20,635,3,8,25019,285,69,5,7,6,0,21,0,0,58,268,65,0,930,17,31,381500,17031381500,12,6,21,58,93.38235294117648,1.1764705882352942,0.4411764705882353,2.941176470588235,41.911764705882355,10.147058823529411,24.253731343283583,0.0
Census Tract 3817; Cook County; Illinois,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,17,31,381700,17031381700,0,0,0,0,,,,,,,,
Census Tract 3818; Cook County; Illinois,1514,29,1350,5,46,49671,218,252,17,54,42,0,29,33,0,13,919,133,17,1139,17,31,381800,17031381800,71,42,62,13,89.16776750330251,3.038309114927345,0.33025099075297226,1.915455746367239,14.398943196829592,16.6446499339498,14.472252448313384,1.1228533685601056
Census Tract 3819; Cook County; Illinois,1289,280,968,0,41,65506,253,191,22,22,66,18,19,0,0,0,737,210,9,871,17,31,381900,17031381900,44,84,19,0,75.09697439875873,3.180760279286268,0.0,21.722265321955003,19.627618308766486,14.817688130333591,28.493894165535956,0.6982156710628394
Census Tract 3901; Cook County; Illinois,1757,194,1287,79,78,-666666666,200,161,59,113,0,18,66,60,39,7,888,148,0,979,17,31,390100,17031390100,172,18,126,46,73.2498577120091,4.43938531587934,4.496300512236767,11.041548093340921,11.383039271485487,9.163346613545817,16.666666666666664,0.0
Census Tract 3902; Cook County; Illinois,2185,318,1475,172,73,109868,209,411,71,47,0,38,10,35,35,13,1244,105,33,1404,17,31,390200,17031390200,118,38,45,48,67.50572082379863,3.3409610983981692,7.871853546910755,14.553775743707092,9.565217391304348,18.810068649885583,8.440514469453376,1.5102974828375286
Census Tract 3903; Cook County; Illinois,2495,96,2201,45,91,35266,994,171,67,63,0,0,14,48,51,15,1145,250,0,759,17,31,390300,17031390300,130,0,62,66,88.21643286573146,3.6472945891783572,1.8036072144288577,3.847695390781563,39.83967935871743,6.853707414829659,21.83406113537118,0.0
Census Tract 3904; Cook County; Illinois,2563,100,2227,22,103,31833,1089,364,10,102,0,18,30,41,29,59,1127,141,0,922,17,31,390400,17031390400,112,18,71,88,86.89036285602809,4.0187280530628176,0.8583690987124464,3.901677721420211,42.48927038626609,14.202106905969567,12.51109139307897,0.0
Census Tract 3905; Cook County; Illinois,1693,520,804,50,174,62188,289,316,61,77,14,0,38,39,13,1,954,67,0,1309,17,31,390500,17031390500,138,14,77,14,47.4896633195511,10.277613703484938,2.9533372711163617,30.71470761961016,17.070289427052572,18.665091553455404,7.023060796645702,0.0
Census Tract 3906; Cook County; Illinois,1829,754,815,80,35,94115,461,358,32,29,2,6,46,53,15,10,1150,82,24,1351,17,31,390600,17031390600,61,8,99,25,44.559868780754506,1.913613996719519,4.373974849644615,41.22471295790049,25.20503007107709,19.573537452159652,7.130434782608695,1.3121924548933843
Census Tract 3907; Cook County; Illinois,5616,1507,2977,644,90,67610,1053,1077,108,83,150,130,235,182,125,243,2780,161,0,1813,17,31,390700,17031390700,191,280,417,368,53.00925925925925,1.6025641025641024,11.467236467236468,26.834045584045583,18.75,19.17735042735043,5.79136690647482,0.0
Census Tract 4003; Cook County; Illinois,1291,50,1167,10,16,71288,214,134,67,21,0,0,42,0,13,10,701,106,0,1366,17,31,400300,17031400300,88,0,42,23,90.39504260263361,1.2393493415956625,0.774593338497289,3.8729666924864445,16.576297443841984,10.37955073586367,15.121255349500714,0.0
Census Tract 4004; Cook County; Illinois,1962,52,1769,0,37,40029,686,149,56,115,22,27,0,89,0,47,804,136,0,1204,17,31,400400,17031400400,171,49,89,47,90.16309887869521,1.8858307849133535,0.0,2.650356778797146,34.96432212028542,7.594291539245668,16.91542288557214,0.0
Census Tract 4005; Cook County; Illinois,2895,44,2761,0,57,24659,1260,287,163,58,48,74,55,75,13,29,1249,197,71,1167,17,31,400500,17031400500,221,122,130,42,95.37132987910189,1.9689119170984457,0.0,1.5198618307426597,43.523316062176164,9.913644214162348,15.772618094475579,2.452504317789292
Census Tract 4008; Cook County; Illinois,3384,0,3283,0,74,22648,2418,85,172,150,127,191,0,196,12,0,1297,207,42,942,17,31,400800,17031400800,322,318,196,12,97.01536643026006,2.186761229314421,0.0,0.0,71.45390070921985,2.5118203309692673,15.959907478797225,1.2411347517730498
Census Tract 4101; Cook County; Illinois,2192,503,1098,292,89,58667,329,555,26,54,0,0,47,105,24,11,1348,18,0,1552,17,31,410100,17031410100,80,0,152,35,50.09124087591241,4.060218978102189,13.321167883211679,22.947080291970803,15.00912408759124,25.319343065693428,1.3353115727002967,0.0
Census Tract 4102; Cook County; Illinois,1157,481,304,133,211,62591,252,254,37,14,8,0,85,135,0,0,790,2,5,1431,17,31,410200,17031410200,51,8,220,0,26.27484874675886,18.236819360414867,11.495246326707,41.57303370786517,21.78046672428695,21.9533275713051,0.25316455696202533,0.432152117545376
Census Tract 4105; Cook County; Illinois,3267,673,1711,459,168,73041,940,526,133,0,73,0,157,40,68,12,1807,65,10,1555,17,31,410500,17031410500,133,73,197,80,52.372206917661465,5.142332415059688,14.049586776859504,20.59993878175696,28.77257422711968,16.100397918579738,3.597122302158273,0.3060912151821243
Census Tract 4106; Cook County; Illinois,2378,953,591,393,225,48071,733,361,12,16,23,164,88,85,3,40,1600,151,10,1804,17,31,410600,17031410600,28,187,173,43,24.85281749369218,9.461732548359967,16.52649285113541,40.07569386038688,30.8242220353238,15.180824222035325,9.4375,0.42052144659377627
Census Tract 4107; Cook County; Illinois,2623,991,729,442,215,57000,747,277,13,45,0,65,173,106,0,8,1409,67,0,1459,17,31,410700,17031410700,58,65,279,8,27.792603888677085,8.19672131147541,16.85093404498666,37.781166603126195,28.478841021730844,10.5604269919939,4.755145493257629,0.0
Census Tract 4108; Cook County; Illinois,2768,1192,514,538,224,63091,473,548,58,49,9,8,194,196,21,47,1886,72,0,1246,17,31,410800,17031410800,107,17,390,68,18.569364161849713,8.092485549132949,19.436416184971097,43.0635838150289,17.08815028901734,19.797687861271676,3.8176033934252387,0.0
Census Tract 4109; Cook County; Illinois,3689,1821,865,322,495,75562,560,957,10,95,20,36,56,128,50,26,2386,233,0,1796,17,31,410900,17031410900,105,56,184,76,23.44808891298455,13.41827053402006,8.72865275142315,49.362970994849555,15.180265654648956,25.94198969910545,9.765297569153395,0.0
Census Tract 4110; Cook County; Illinois,4051,1653,1198,636,224,69014,958,600,0,175,30,42,182,25,27,42,1551,205,0,1401,17,31,411000,17031411000,175,72,207,69,29.57294495186374,5.529498889163169,15.699827203159714,40.80473957047643,23.64848185633177,14.81115773882992,13.217279174725983,0.0
Census Tract 4111; Cook County; Illinois,2304,1277,79,489,116,123611,180,224,21,44,132,126,17,76,21,23,1233,63,14,1375,17,31,411100,17031411100,65,258,93,44,3.4288194444444446,5.034722222222222,21.223958333333336,55.42534722222222,7.8125,9.722222222222223,5.109489051094891,0.607638888888889
Census Tract 4112; Cook County; Illinois,1662,978,126,320,111,93958,274,156,40,46,6,23,48,38,4,19,772,66,0,1688,17,31,411200,17031411200,86,29,86,23,7.581227436823104,6.678700361010831,19.253910950661854,58.844765342960294,16.48616125150421,9.386281588447654,8.549222797927461,0.0
Census Tract 4201; Cook County; Illinois,1586,27,1513,7,0,22215,627,144,0,28,0,69,7,53,39,13,751,104,0,918,17,31,420100,17031420100,28,69,60,52,95.39722572509459,0.0,0.4413619167717529,1.7023959646910467,39.53341740226986,9.079445145018916,13.84820239680426,0.0
Census Tract 4202; Cook County; Illinois,1968,458,1242,136,48,39688,713,283,30,59,16,38,33,63,27,27,770,139,0,1306,17,31,420200,17031420200,89,54,96,54,63.109756097560975,2.4390243902439024,6.910569105691057,23.272357723577237,36.22967479674797,14.380081300813007,18.051948051948052,0.0
Census Tract 4203; Cook County; Illinois,2456,949,712,483,182,42881,484,196,9,48,372,399,192,100,18,8,1166,172,26,1331,17,31,420300,17031420300,57,771,292,26,28.990228013029316,7.41042345276873,19.66612377850163,38.64006514657981,19.706840390879478,7.980456026058631,14.751286449399656,1.0586319218241043
Census Tract 4204; Cook County; Illinois,1442,256,809,114,209,38605,467,177,47,53,43,9,30,55,3,8,696,50,0,1093,17,31,420400,17031420400,100,52,85,11,56.10263522884882,14.49375866851595,7.905686546463246,17.753120665742024,32.38557558945909,12.274618585298198,7.183908045977011,0.0
Census Tract 4205; Cook County; Illinois,2019,48,1928,0,34,22432,1067,409,24,0,0,23,0,35,0,27,961,351,0,765,17,31,420500,17031420500,24,23,35,27,95.49281822684497,1.6840019811788014,0.0,2.37741456166419,52.847944526993565,20.257553244180286,36.524453694068676,0.0
Census Tract 4206; Cook County; Illinois,2590,55,2314,0,0,43063,952,51,151,131,36,46,40,59,15,52,1055,197,0,1069,17,31,420600,17031420600,282,82,99,67,89.34362934362935,0.0,0.0,2.1235521235521233,36.75675675675676,1.9691119691119692,18.672985781990523,0.0
Census Tract 4207; Cook County; Illinois,2363,2,2221,0,60,28605,1004,134,62,84,0,0,34,68,18,34,1169,219,46,1195,17,31,420700,17031420700,146,0,102,52,93.99068980110029,2.5391451544646637,0.0,0.08463817181548879,42.48836225137537,5.670757511637749,18.733960650128314,1.946677951756242
Census Tract 4208; Cook County; Illinois,2275,92,2007,0,0,56357,351,263,80,68,0,0,71,39,7,90,1171,152,11,1647,17,31,420800,17031420800,148,0,110,97,88.21978021978022,0.0,0.0,4.043956043956045,15.428571428571427,11.56043956043956,12.980358667805294,0.4835164835164835
Census Tract 4212; Cook County; Illinois,1865,2,1780,0,17,45972,230,101,46,0,0,0,126,40,23,21,887,101,0,974,17,31,421200,17031421200,46,0,166,44,95.44235924932975,0.9115281501340482,0.0,0.10723860589812334,12.332439678284182,5.415549597855228,11.386696730552424,0.0
Census Tract 4301.01; Cook County; Illinois,3825,14,3716,29,66,37917,1113,355,150,109,0,0,69,182,14,44,2095,426,0,1235,17,31,430101,17031430101,259,0,251,58,97.15032679738562,1.7254901960784312,0.758169934640523,0.3660130718954248,29.09803921568627,9.281045751633988,20.334128878281625,0.0
Census Tract 4301.02; Cook County; Illinois,3208,125,2926,14,41,49672,882,467,72,4,0,2,41,41,364,3,2174,252,0,985,17,31,430102,17031430102,76,2,82,367,91.20947630922693,1.2780548628428927,0.4364089775561097,3.896508728179551,27.49376558603491,14.557356608478802,11.591536338546458,0.0
Census Tract 4302; Cook County; Illinois,5139,321,4673,36,15,34072,1589,535,42,164,19,0,11,0,76,25,2644,414,0,933,17,31,430200,17031430200,206,19,11,101,90.93208795485504,0.29188558085230587,0.7005253940455342,6.246351430239346,30.92041253162094,10.410585717065576,15.658093797276853,0.0
Census Tract 4303; Cook County; Illinois,2659,35,2468,1,155,53807,548,224,71,112,0,25,100,23,0,52,1302,245,10,1287,17,31,430300,17031430300,183,25,123,52,92.81684843926288,5.8292591199699135,0.037608123354644606,1.3162843174125611,20.609251598345242,8.42421963144039,18.817204301075268,0.376081233546446
Census Tract 4304; Cook County; Illinois,2974,100,2668,0,77,38034,757,216,108,18,51,0,25,0,10,13,1517,174,0,1270,17,31,430400,17031430400,126,51,25,23,89.71082716879624,2.589105581708137,0.0,3.362474781439139,25.453934095494287,7.26294552790854,11.47000659195781,0.0
Census Tract 4305; Cook County; Illinois,4000,15,3904,0,13,36310,1194,433,126,0,9,53,27,107,20,166,1816,335,0,974,17,31,430500,17031430500,126,62,134,186,97.6,0.325,0.0,0.375,29.849999999999998,10.825,18.44713656387665,0.0
Census Tract 4306; Cook County; Illinois,1972,14,1783,9,68,42487,471,182,23,163,11,11,0,69,20,4,943,110,0,1068,17,31,430600,17031430600,186,22,69,24,90.41582150101421,3.4482758620689653,0.4563894523326572,0.7099391480730223,23.884381338742394,9.22920892494929,11.664899257688228,0.0
Census Tract 4307; Cook County; Illinois,2295,124,2092,0,68,37983,536,348,130,0,0,0,53,151,11,0,1490,399,21,1247,17,31,430700,17031430700,130,0,204,11,91.15468409586057,2.9629629629629632,0.0,5.403050108932462,23.355119825708062,15.163398692810457,26.778523489932887,0.9150326797385622
Census Tract 4308; Cook County; Illinois,1897,0,1709,0,0,47625,336,291,9,66,9,38,103,62,35,57,1032,206,38,1187,17,31,430800,17031430800,75,47,165,92,90.0896151818661,0.0,0.0,0.0,17.712177121771216,15.340010542962574,19.961240310077518,2.0031628887717448
Census Tract 4309; Cook County; Illinois,1545,12,1497,0,0,31357,455,120,79,75,0,0,2,48,38,12,672,65,0,929,17,31,430900,17031430900,154,0,50,50,96.89320388349515,0.0,0.0,0.7766990291262136,29.449838187702266,7.766990291262135,9.672619047619047,0.0
Census Tract 4312; Cook County; Illinois,2593,17,2527,0,12,60110,239,317,57,0,14,0,43,0,50,85,1607,185,29,-666666666,17,31,431200,17031431200,57,14,43,135,97.45468569224836,0.46278441959120714,0.0,0.6556112610875434,9.217123023524874,12.225221750867721,11.512134411947729,1.1183956806787505
Census Tract 4313.01; Cook County; Illinois,3711,131,3460,47,73,36496,1220,258,113,149,0,187,27,204,31,126,1829,225,85,1172,17,31,431301,17031431301,262,187,231,157,93.23632444085152,1.9671247642144976,1.266504985179197,3.530045809754783,32.87523578550256,6.952303961196443,12.301804264625478,2.290487739153867
Census Tract 4313.02; Cook County; Illinois,3783,123,3086,0,507,31981,2129,301,404,128,0,34,57,111,39,68,1813,406,0,995,17,31,431302,17031431302,532,34,168,107,81.57546920433518,13.402061855670103,0.0,3.251387787470262,56.27808617499339,7.956648162833729,22.393822393822393,0.0
Census Tract 4314; Cook County; Illinois,6778,472,5765,123,298,38438,2488,386,308,429,13,32,80,232,62,4,3065,226,0,984,17,31,431400,17031431400,737,45,312,66,85.05458837415166,4.396577161404544,1.8146946001770434,6.963706107996459,36.70699321333727,5.694895249336087,7.373572593800978,0.0
Census Tract 4401.01; Cook County; Illinois,3987,6,3796,34,31,28326,1431,287,165,3,46,103,0,245,0,76,2253,461,0,1023,17,31,440101,17031440101,168,149,245,76,95.20943064961124,0.7775269626285428,0.8527715073990468,0.15048908954100826,35.89164785553047,7.198394783044897,20.461606746560143,0.0
Census Tract 4401.02; Cook County; Illinois,3251,0,3220,0,31,36650,1117,572,84,73,12,0,113,138,21,10,1806,293,0,905,17,31,440102,17031440102,157,12,251,31,99.04644724700093,0.9535527529990772,0.0,0.0,34.35865887419256,17.594586281144263,16.223698781838316,0.0
Census Tract 4402.01; Cook County; Illinois,5748,0,5654,21,0,38257,1858,721,47,189,66,162,119,257,0,130,2675,449,5,1068,17,31,440201,17031440201,236,228,376,130,98.36464857341683,0.0,0.36534446764091855,0.0,32.32428670842032,12.54349338900487,16.78504672897196,0.08698677800974253
