NAME,TotalPop,White_NonHisp,Black,Asian,Hispanic,MedianIncome,BelowPoverty,BachelorsOrHigher,Male_Under18,Female_Under18,Male_18_34,Female_18_34,Male_35_64,Female_35_64,Male_65plus,Female_65plus,LaborForce,Unemployed,NoHealthInsurance,MedianRent,STATE,COUNTY,TRACT,TRACT_FIPS
Census Tract 8284.02; Cook County; Illinois,3454,979,1916,47,413,60179,649,564,100,177,62,0,10,22,28,97,1584,184,17,1320,17,031,828402,17031828402
Census Tract 8285.03; Cook County; Illinois,4349,733,2815,0,361,44837,853,331,141,75,37,61,30,53,37,53,1930,187,140,1381,17,031,828503,17031828503
Census Tract 8285.04; Cook County; Illinois,4761,846,2549,0,797,57175,1069,172,235,177,55,97,127,82,54,14,2226,437,17,1649,17,031,828504,17031828504
Census Tract 8285.05; Cook County; Illinois,7112,1685,4142,24,1192,108854,917,1490,66,86,100,67,56,95,133,65,4118,262,18,1387,17,031,828505,17031828505
Census Tract 8285.07; Cook County; Illinois,4436,620,2718,32,201,83630,165,593,82,139,49,79,114,41,35,86,2086,209,11,1527,17,031,828507,17031828507
Census Tract 8285.08; Cook County; Illinois,4077,671,2396,0,744,29207,1159,343,291,180,44,0,42,319,114,55,1798,85,153,1075,17,031,828508,17031828508
Census Tract 8286.01; Cook County; Illinois,4271,2467,874,11,751,101382,239,930,139,133,52,14,84,75,96,148,2233,167,15,1984,17,031,828601,17031828601
Census Tract 8286.02; Cook County; Illinois,4335,1704,1920,123,362,105199,401,774,119,73,62,9,97,23,44,0,2125,55,0,2380,17,031,828602,17031828602
Census Tract 8287.01; Cook County; Illinois,4330,890,2981,0,343,60129,1160,607,234,180,16,0,64,5,25,109,2008,391,0,951,17,031,828701,17031828701
Census Tract 8287.02; Cook County; Illinois,3823,905,2429,33,176,85417,362,508,119,101,53,131,57,78,57,83,2102,354,14,1658,17,031,828702,17031828702
Census Tract 8288.01; Cook County; Illinois,5257,1964,2174,139,593,117095,424,898,146,139,26,0,33,109,87,174,2537,170,10,1966,17,031,828801,17031828801
Census Tract 8288.02; Cook County; Illinois,3172,842,1145,16,849,71094,241,384,106,75,0,138,39,26,8,30,1465,129,0,1248,17,031,828802,17031828802
Census Tract 8289; Cook County; Illinois,3825,583,2008,7,1204,58189,1164,325,159,23,256,7,43,99,32,22,1741,178,123,1048,17,031,828900,17031828900
Census Tract 8290; Cook County; Illinois,853,0,783,0,70,-666666666,471,34,28,54,10,27,3,12,0,0,346,113,10,449,17,031,829000,17031829000
Census Tract 8291; Cook County; Illinois,3201,546,687,0,1968,38988,890,60,120,139,36,24,102,28,65,10,1492,87,90,999,17,031,829100,17031829100
Census Tract 8292; Cook County; Illinois,5930,1167,1242,0,3367,57796,1638,586,155,148,196,147,106,82,20,77,2444,152,0,1206,17,031,829200,17031829200
Census Tract 8293.01; Cook County; Illinois,3844,1387,1609,0,736,88750,339,501,47,259,21,111,111,57,23,36,1785,269,141,1577,17,031,829301,17031829301
Census Tract 8293.02; Cook County; Illinois,3109,259,1698,7,1145,51725,1100,110,53,29,61,50,99,128,9,0,1518,250,55,1223,17,031,829302,17031829302
Census Tract 8294.01; Cook County; Illinois,871,0,596,0,275,54875,86,20,21,5,23,24,35,0,0,0,442,107,0,744,17,031,829401,17031829401
Census Tract 8294.02; Cook County; Illinois,3030,653,2061,12,174,59461,497,347,95,37,69,42,43,0,53,91,1735,184,28,914,17,031,829402,17031829402
Census Tract 8295; Cook County; Illinois,3934,1165,1382,16,1296,56250,902,322,90,173,60,101,102,16,14,14,1925,129,98,1105,17,031,829500,17031829500
Census Tract 8296; Cook County; Illinois,3030,1485,373,87,833,67901,384,252,59,82,79,0,3,66,40,45,1248,111,0,974,17,031,829600,17031829600
Census Tract 8297; Cook County; Illinois,2827,801,1741,56,199,53409,712,327,45,12,74,28,85,15,19,21,1213,148,136,924,17,031,829700,17031829700
Census Tract 8298; Cook County; Illinois,6716,2248,3936,56,61,141250,166,1411,51,238,44,0,48,0,152,55,3448,170,0,2063,17,031,829800,17031829800
Census Tract 8299.02; Cook County; Illinois,7161,463,6187,0,420,91585,673,1583,115,441,248,110,46,50,44,106,3725,640,135,1380,17,031,829902,17031829902
Census Tract 8299.03; Cook County; Illinois,3717,401,3116,0,134,85972,178,592,192,225,18,82,18,12,39,11,2036,99,11,1849,17,031,829903,17031829903
Census Tract 8299.04; Cook County; Illinois,4383,2144,1942,134,150,79411,143,677,153,57,72,0,0,0,38,116,1957,257,0,2579,17,031,829904,17031829904
Census Tract 8300.01; Cook County; Illinois,2144,1303,208,0,521,46250,527,110,35,39,16,31,12,20,75,48,968,71,21,877,17,031,830001,17031830001
Census Tract 8300.03; Cook County; Illinois,8131,317,7028,0,321,128750,560,1391,151,485,0,115,169,55,26,51,4294,296,0,1488,17,031,830003,17031830003
Census Tract 8300.04; Cook County; Illinois,6616,560,5540,171,227,109949,818,1040,241,165,70,70,151,175,36,134,3579,583,0,1850,17,031,830004,17031830004
Census Tract 8300.05; Cook County; Illinois,3576,699,2738,69,20,84375,500,671,23,110,134,9,65,78,65,109,1669,70,23,3501,17,031,830005,17031830005
Census Tract 8300.06; Cook County; Illinois,2441,583,1737,74,47,60000,273,271,75,58,0,0,52,94,71,36,1272,131,75,421,17,031,830006,17031830006
Census Tract 8300.07; Cook County; Illinois,4810,580,4114,0,116,57273,577,390,111,223,43,31,91,50,18,124,2557,237,0,1299,17,031,830007,17031830007
Census Tract 8300.08; Cook County; Illinois,4100,282,3453,0,154,113125,152,784,123,75,33,0,128,28,73,38,2346,155,75,2356,17,031,830008,17031830008
Census Tract 8301; Cook County; Illinois,2999,312,2425,0,205,94095,296,383,150,71,19,97,136,23,7,54,1470,48,0,2101,17,031,830100,17031830100
Census Tract 8302.01; Cook County; Illinois,5101,906,4074,32,26,51748,517,462,111,25,84,145,205,0,43,109,2789,581,34,1324,17,031,830201,17031830201
Census Tract 8302.02; Cook County; Illinois,3680,843,2325,22,408,90105,910,529,56,70,13,64,117,32,46,26,1570,55,0,1700,17,031,830202,17031830202
Census Tract 8303; Cook County; Illinois,5137,948,3751,56,343,41250,775,530,175,94,1,38,34,131,19,57,2257,138,155,1278,17,031,830300,17031830300
Census Tract 8304; Cook County; Illinois,3916,554,2654,0,592,63182,781,302,62,177,51,14,44,18,25,52,2043,264,0,1681,17,031,830400,17031830400
Census Tract 8305; Cook County; Illinois,3703,20,33,0,3650,65795,391,166,0,204,85,30,87,83,32,72,1716,183,11,943,17,031,830500,17031830500
Census Tract 8306; Cook County; Illinois,4733,2156,880,492,992,64261,679,1082,121,283,117,0,58,80,43,50,2990,243,105,1301,17,031,830600,17031830600
Census Tract 8307; Cook County; Illinois,4096,1779,1354,308,564,67462,1022,1220,211,63,80,5,158,136,49,22,2702,155,38,1193,17,031,830700,17031830700
Census Tract 8308; Cook County; Illinois,2502,1759,121,272,294,85819,153,883,37,28,9,14,95,73,0,33,2012,137,0,1500,17,031,830800,17031830800
Census Tract 8309; Cook County; Illinois,2918,1899,21,180,776,138092,110,966,170,59,14,0,64,23,19,10,2091,88,0,2317,17,031,830900,17031830900
Census Tract 8310; Cook County; Illinois,2277,1890,56,81,194,199886,132,783,73,91,0,0,37,0,8,19,1643,64,0,2508,17,031,831000,17031831000
Census Tract 8311; Cook County; Illinois,6828,2890,162,211,3412,97640,842,1857,171,28,17,127,90,231,54,69,4080,98,104,1570,17,031,831100,17031831100
Census Tract 8312; Cook County; Illinois,4657,284,216,0,4120,61250,487,214,237,80,107,66,97,30,40,22,2421,212,86,1299,17,031,831200,17031831200
Census Tract 8313; Cook County; Illinois,1237,6,224,0,963,45583,390,69,84,59,0,12,7,0,2,5,442,19,0,1119,17,031,831300,17031831300
Census Tract 8314; Cook County; Illinois,3118,521,1458,294,838,33516,769,323,141,186,3,10,45,65,6,21,971,104,219,979,17,031,831400,17031831400
Census Tract 8315; Cook County; Illinois,3479,990,343,141,1859,78682,326,290,64,108,0,10,126,0,0,0,1959,120,36,1219,17,031,831500,17031831500
Census Tract 8316; Cook County; Illinois,7209,1878,629,182,4494,59535,457,399,427,162,104,210,71,23,31,146,3371,197,30,1181,17,031,831600,17031831600
Census Tract 8317; Cook County; Illinois,2110,1003,65,56,956,47232,268,346,42,78,38,34,8,46,4,0,1125,45,15,920,17,031,831700,17031831700
Census Tract 8318; Cook County; Illinois,7545,2698,546,2610,1414,84357,1320,1070,311,479,123,119,140,204,120,96,3609,129,45,1393,17,031,831800,17031831800
Census Tract 8319; Cook County; Illinois,2874,2307,66,168,245,131567,311,1038,65,61,19,0,121,74,5,102,2139,54,0,2218,17,031,831900,17031831900
Census Tract 8320; Cook County; Illinois,1654,1345,22,57,141,146944,121,671,48,17,6,29,146,69,10,8,1429,49,0,2262,17,031,832000,17031832000
Census Tract 8321; Cook County; Illinois,3690,1893,1074,105,433,84875,583,1136,146,186,62,10,160,113,0,0,2501,133,71,1351,17,031,832100,17031832100
Census Tract 8322; Cook County; Illinois,3211,2227,108,357,326,152902,226,1424,106,78,0,9,92,68,30,0,2544,48,0,1893,17,031,832200,17031832200
Census Tract 8323; Cook County; Illinois,2151,1495,146,163,187,131212,178,788,42,29,0,0,31,55,0,0,1694,38,0,2183,17,031,832300,17031832300
Census Tract 8324; Cook County; Illinois,3640,2119,221,154,1025,128000,176,1340,45,129,141,0,15,51,66,0,2695,137,0,2023,17,031,832400,17031832400
Census Tract 8325; Cook County; Illinois,3336,2619,86,128,326,148971,430,848,132,104,148,14,228,62,72,68,1935,90,0,1931,17,031,832500,17031832500
Census Tract 8326; Cook County; Illinois,4247,3610,43,151,193,211324,93,1376,212,199,11,6,61,76,39,11,2882,151,9,2397,17,031,832600,17031832600
Census Tract 8329; Cook County; Illinois,2054,991,128,723,152,80951,652,426,16,0,93,65,345,108,18,17,1293,60,16,1967,17,031,832900,17031832900
Census Tract 8330; Cook County; Illinois,4991,3849,394,338,131,169489,415,2204,315,64,23,17,22,46,0,0,3791,186,0,2956,17,031,833000,17031833000
Census Tract 8331; Cook County; Illinois,8907,5484,484,2045,657,168125,455,3779,272,126,8,157,209,158,79,0,7299,109,0,2592,17,031,833100,17031833100
Census Tract 8333; Cook County; Illinois,2741,1037,62,1023,351,90806,611,604,188,9,190,63,272,72,6,10,1797,170,0,2112,17,031,833300,17031833300
Census Tract 8339; Cook County; Illinois,2579,46,1207,10,1302,40694,1183,179,151,223,76,39,36,44,0,38,1106,243,0,936,17,031,833900,17031833900
Census Tract 8340; Cook County; Illinois,3490,0,3283,0,0,41225,706,310,187,221,118,0,92,0,14,14,1583,424,0,1317,17,031,834000,17031834000
Census Tract 8342; Cook County; Illinois,5355,6,5153,1,29,63523,907,488,63,147,0,0,17,31,16,38,2863,292,0,1174,17,031,834200,17031834200
Census Tract 8343; Cook County; Illinois,6264,2,5863,0,50,52425,1173,901,310,78,169,42,0,81,0,136,3084,386,142,928,17,031,834300,17031834300
Census Tract 8344; Cook County; Illinois,4125,416,3328,52,58,40588,839,690,227,33,86,79,69,114,82,136,2149,298,32,1419,17,031,834400,17031834400
Census Tract 8345; Cook County; Illinois,1606,50,1556,0,0,53958,671,31,43,57,27,27,32,0,10,5,890,177,0,1227,17,031,834500,17031834500
Census Tract 8346; Cook County; Illinois,1906,20,1654,0,218,24836,777,51,0,94,24,45,19,37,32,30,786,173,0,786,17,031,834600,17031834600
Census Tract 8347; Cook County; Illinois,1474,11,1079,20,311,37000,533,117,17,38,0,13,60,0,19,16,630,109,0,1173,17,031,834700,17031834700
Census Tract 8348; Cook County; Illinois,1712,20,1581,1,87,21636,506,148,13,16,87,18,29,14,28,1,679,184,57,608,17,031,834800,17031834800
Census Tract 8349; Cook County; Illinois,1122,6,1068,0,2,20086,405,27,0,41,23,1,43,42,0,16,321,157,0,634,17,031,834900,17031834900
Census Tract 8350; Cook County; Illinois,5865,47,2089,188,3541,41907,1296,248,185,265,143,160,396,119,21,2,2529,440,23,892,17,031,835000,17031835000
Census Tract 8351; Cook County; Illinois,4470,183,1151,2,3060,46414,931,237,203,177,43,19,2,374,21,31,1904,211,38,927,17,031,835100,17031835100
Census Tract 8352; Cook County; Illinois,2228,344,175,18,1675,79000,181,212,75,65,12,29,25,60,9,115,1226,56,66,1181,17,031,835200,17031835200
Census Tract 8355; Cook County; Illinois,1603,36,1189,0,202,20669,792,135,11,62,64,0,36,0,55,29,708,203,0,553,17,031,835500,17031835500
Census Tract 8356; Cook County; Illinois,539,0,497,1,9,14074,376,32,0,0,0,48,0,0,66,6,139,15,0,-666666666,17,031,835600,17031835600
Census Tract 8358; Cook County; Illinois,2093,4,1881,0,192,84500,414,344,0,45,0,0,12,75,19,10,1338,194,0,1574,17,031,835800,17031835800
Census Tract 8360; Cook County; Illinois,2745,113,2389,26,77,79485,656,420,106,244,29,27,56,32,2,69,1342,163,52,1249,17,031,836000,17031836000
Census Tract 8361; Cook County; Illinois,1973,8,1908,0,0,19645,715,280,79,12,0,0,0,0,11,21,962,220,0,963,17,031,836100,17031836100
Census Tract 8362; Cook County; Illinois,1919,1001,155,447,228,-666666666,37,37,11,0,527,438,22,29,6,0,602,61,25,1700,17,031,836200,17031836200
Census Tract 8363; Cook County; Illinois,1581,366,922,110,59,50729,471,338,42,21,0,36,73,75,5,24,961,116,0,1481,17,031,836300,17031836300
Census Tract 8364; Cook County; Illinois,3602,169,2904,25,284,27012,1110,581,126,224,0,30,38,0,29,9,1712,224,0,718,17,031,836400,17031836400
Census Tract 8365; Cook County; Illinois,1476,223,1166,0,82,-666666666,473,239,27,68,66,0,16,76,0,46,773,43,0,884,17,031,836500,17031836500
Census Tract 8366; Cook County; Illinois,2558,803,546,12,1094,84667,281,315,61,33,1,0,73,27,82,19,1554,55,0,1478,17,031,836600,17031836600
Census Tract 8367; Cook County; Illinois,2650,24,1791,0,835,47439,555,69,60,8,0,48,0,197,9,17,1347,60,4,1279,17,031,836700,17031836700
Census Tract 8368; Cook County; Illinois,2524,115,2375,0,28,22642,1421,135,70,111,28,0,168,165,0,19,1208,228,0,834,17,031,836800,17031836800
Census Tract 8369; Cook County; Illinois,2237,45,1881,0,264,43333,1642,309,124,45,16,137,0,0,13,11,655,51,0,1184,17,031,836900,17031836900
Census Tract 8370; Cook County; Illinois,2366,185,2014,28,125,43951,383,294,24,87,0,0,0,0,40,28,1184,201,233,1321,17,031,837000,17031837000
Census Tract 8371; Cook County; Illinois,1472,259,550,19,572,61351,331,273,31,22,0,62,20,58,0,8,894,163,0,1060,17,031,837100,17031837100
Census Tract 8373; Cook County; Illinois,2530,74,2398,5,26,22197,1110,118,124,43,19,76,49,38,28,0,1073,122,72,1190,17,031,837300,17031837300
Census Tract 8374; Cook County; Illinois,1948,225,1365,0,341,45234,671,183,33,133,0,22,21,21,0,7,1106,243,0,1412,17,031,837400,17031837400
Census Tract 8378; Cook County; Illinois,2542,497,1677,146,222,34688,766,538,43,62,10,0,86,11,28,0,1382,203,0,1286,17,031,837800,17031837800
Census Tract 8380; Cook County; Illinois,2650,466,1340,90,463,-666666666,712,403,93,0,0,0,65,180,44,27,1333,339,0,436,17,031,838000,17031838000
Census Tract 8381; Cook County; Illinois,1592,595,785,68,144,-666666666,538,335,0,2,0,0,35,53,3,0,970,91,0,839,17,031,838100,17031838100
Census Tract 8382; Cook County; Illinois,1725,521,447,285,414,105667,89,237,5,12,65,37,128,138,1,7,788,81,0,1733,17,031,838200,17031838200
Census Tract 8383; Cook County; Illinois,3000,1697,870,315,60,104968,459,1188,52,21,67,2,54,79,0,35,2232,141,0,2289,17,031,838300,17031838300
Census Tract 8386; Cook County; Illinois,1620,40,1291,2,176,14701,521,31,18,74,0,46,62,0,8,41,547,114,30,1073,17,031,838600,17031838600
Census Tract 8387; Cook County; Illinois,3703,223,2702,0,778,24074,1671,153,0,282,59,0,0,40,57,98,1099,115,103,1034,17,031,838700,17031838700
Census Tract 8388; Cook County; Illinois,2992,56,1555,0,1294,24432,1276,180,108,79,21,140,51,57,38,22,1072,167,0,557,17,031,838800,17031838800
Census Tract 8390; Cook County; Illinois,10337,5330,1142,2077,1428,95565,1424,3534,136,0,269,278,102,231,0,135,8071,1451,45,2319,17,031,839000,17031839000
Census Tract 8391; Cook County; Illinois,7989,3368,688,2495,1203,139943,404,1881,104,257,74,258,588,527,37,23,5867,202,29,2534,17,031,839100,17031839100
Census Tract 8392; Cook County; Illinois,2330,340,1428,245,96,39133,548,469,38,18,19,30,9,95,39,51,1422,189,0,1128,17,031,839200,17031839200
Census Tract 8395; Cook County; Illinois,1770,240,916,67,358,55625,251,226,73,59,45,0,52,65,28,50,724,60,0,343,17,031,839500,17031839500
Census Tract 8396; Cook County; Illinois,2085,175,1791,12,107,68880,453,279,0,120,19,164,90,14,16,10,928,124,5,823,17,031,839600,17031839600
Census Tract 8397; Cook County; Illinois,4802,1799,116,1063,1622,90149,481,1315,238,102,86,76,43,65,55,29,2816,78,0,1349,17,031,839700,17031839700
Census Tract 8398; Cook County; Illinois,2590,1181,68,994,347,79643,450,522,19,72,16,0,63,65,0,12,1684,121,19,1344,17,031,839800,17031839800
Census Tract 8399; Cook County; Illinois,4448,2068,39,510,1775,89712,339,822,139,65,0,45,22,99,240,34,2856,121,0,1402,17,031,839900,17031839900
Census Tract 8400; Cook County; Illinois,2618,907,21,1234,417,87731,501,548,54,27,0,0,0,51,14,86,1502,222,0,1300,17,031,840000,17031840000
Census Tract 8401; Cook County; Illinois,2810,674,94,1543,358,66981,485,346,33,47,14,31,28,47,0,68,1465,91,94,1230,17,031,840100,17031840100
Census Tract 8402; Cook County; Illinois,2198,384,6,1388,410,51771,653,209,25,55,18,23,45,26,19,109,967,59,0,1172,17,031,840200,17031840200
Census Tract 8403; Cook County; Illinois,3717,578,84,1097,1912,74722,543,543,81,162,4,67,128,45,32,112,2069,317,41,1443,17,031,840300,17031840300
Census Tract 8404; Cook County; Illinois,3690,197,87,1761,1626,77768,367,381,124,8,6,0,13,42,26,29,2224,131,8,1229,17,031,840400,17031840400
Census Tract 8407; Cook County; Illinois,3669,748,199,126,2582,106250,139,776,56,136,91,0,123,82,0,13,2384,155,71,1202,17,031,840700,17031840700
Census Tract 8408; Cook County; Illinois,3271,36,3,0,3232,47572,764,243,177,143,49,214,68,17,0,0,1432,124,3,1150,17,031,840800,17031840800
Census Tract 8410; Cook County; Illinois,1165,391,383,303,82,105625,219,354,19,22,0,0,4,7,0,0,726,11,0,1147,17,031,841000,17031841000
Census Tract 8411; Cook County; Illinois,7661,676,242,6441,95,43527,1478,805,265,52,75,164,186,146,1,71,3944,330,85,852,17,031,841100,17031841100
Census Tract 8412; Cook County; Illinois,4516,615,111,0,3748,62819,634,375,64,154,62,30,103,142,48,0,2249,210,35,1112,17,031,841200,17031841200
Census Tract 8413; Cook County; Illinois,4157,996,199,130,2659,69327,788,944,41,73,16,1,64,200,0,26,2777,182,0,1333,17,031,841300,17031841300
Census Tract 8415; Cook County; Illinois,2254,75,2111,0,60,24706,883,86,104,81,28,48,0,0,0,25,703,143,0,1160,17,031,841500,17031841500
Census Tract 8417; Cook County; Illinois,1216,145,391,0,675,45854,301,143,0,0,0,26,0,143,6,7,599,0,0,1040,17,031,841700,17031841700
Census Tract 8418; Cook County; Illinois,2309,43,1868,0,355,50964,592,261,288,19,13,7,6,81,13,29,1123,200,16,1105,17,031,841800,17031841800
Census Tract 8419; Cook County; Illinois,6253,2487,1277,1387,804,136955,492,888,99,46,628,865,242,170,26,0,3490,379,47,2275,17,031,841900,17031841900
Census Tract 8420; Cook County; Illinois,2815,776,1277,447,243,135341,182,324,106,54,253,200,237,53,47,43,1076,157,81,2314,17,031,842000,17031842000
Census Tract 8421; Cook County; Illinois,6808,341,2970,71,3347,60741,1277,218,455,63,106,28,79,152,8,132,3483,652,367,1001,17,031,842100,17031842100
Census Tract 8422; Cook County; Illinois,3629,2341,338,526,172,95174,355,1528,0,20,44,21,23,144,0,17,2712,50,0,2467,17,031,842200,17031842200
Census Tract 8423; Cook County; Illinois,3406,2079,525,291,236,173082,351,1558,67,125,0,0,140,95,44,33,2400,175,0,2335,17,031,842300,17031842300
Census Tract 8424; Cook County; Illinois,3238,0,3007,0,186,100870,65,654,82,74,0,38,64,123,103,63,1575,76,0,998,17,031,842400,17031842400
Census Tract 8425; Cook County; Illinois,2717,0,2017,85,575,36955,876,113,93,89,23,45,11,65,30,0,1016,90,25,928,17,031,842500,17031842500
Census Tract 8426; Cook County; Illinois,4587,1696,253,593,1819,91667,740,532,144,80,104,25,85,63,46,23,2497,61,16,988,17,031,842600,17031842600
Census Tract 8428; Cook County; Illinois,6806,472,0,376,5920,56667,1262,554,262,120,147,147,171,305,86,40,3449,397,102,1161,17,031,842800,17031842800
